400.00	399.41	121.05	47.76	2.80	-2.81	1.08	0.99	399.39	399.39	399.41	121.05	47.76	2.80	0.00	2.80	-2.81	0.99	-6.04	5.88	5.88	5.88	-93.62	0.23	93.61	0.23	91.78	0.00	0.00	0.00	0.00	0.00	
400.00	399.45	96.40	42.07	2.47	-2.47	1.17	1.07	399.39	399.44	399.45	96.40	42.07	2.47	0.00	2.47	-2.47	1.08	-6.02	5.97	5.97	5.97	-94.92	0.24	94.91	0.24	92.91	0.00	0.00	0.00	0.00	0.00	
400.00	399.43	71.39	36.20	2.12	-2.13	1.26	1.16	399.39	399.43	399.43	71.39	36.20	2.12	0.00	2.12	-2.13	1.17	-6.03	6.02	6.02	6.02	-95.78	0.24	95.77	0.24	93.58	0.00	0.00	0.00	0.00	0.00	
400.00	399.41	46.19	30.38	1.79	-1.79	1.35	1.25	399.39	399.41	399.41	46.19	30.38	1.79	0.00	1.79	-1.79	1.26	-6.05	6.05	6.05	6.05	-96.21	0.25	96.20	0.25	93.83	0.00	0.00	0.00	0.00	0.00	
400.00	399.41	20.95	24.46	1.43	-1.44	1.44	1.34	399.39	399.40	399.41	20.95	24.46	1.43	0.00	1.43	-1.44	1.35	-6.07	6.06	6.06	6.06	-96.20	0.25	96.19	0.25	93.63	0.00	0.00	0.00	0.00	0.00	
400.00	399.43	-4.23	18.63	1.10	-1.09	1.53	1.43	399.39	399.42	399.43	-4.23	18.63	1.10	0.00	1.10	-1.09	1.44	-6.07	6.03	6.03	6.03	-95.76	0.25	95.75	0.25	93.01	0.00	0.00	0.00	0.00	0.00	
400.00	399.47	-29.24	12.72	0.74	-0.75	1.62	1.52	399.39	399.46	399.47	-29.24	12.72	0.74	0.00	0.74	-0.75	1.52	-6.03	5.98	5.98	5.98	-94.88	0.25	94.87	0.25	91.94	0.00	0.00	0.00	0.00	0.00	
400.00	399.51	-53.97	6.95	0.41	-0.41	1.70	1.61	399.40	399.50	399.51	-53.97	6.95	0.41	0.00	0.41	-0.41	1.61	-5.96	5.90	5.90	5.90	-93.58	0.25	93.57	0.25	90.46	0.00	0.00	0.00	0.00	0.00	
400.00	399.55	-78.32	1.16	0.06	-0.07	1.79	1.70	399.41	399.54	399.55	-78.32	1.16	0.06	0.00	0.06	-0.07	1.70	-5.86	5.80	5.80	5.80	-91.85	0.25	91.84	0.25	88.55	0.00	0.00	0.00	0.00	0.00	
400.00	399.59	-102.18	-4.44	-0.26	0.26	1.87	1.78	399.43	399.58	399.59	-102.18	-4.44	-0.26	0.00	-0.26	0.26	1.78	-5.72	5.67	5.67	5.67	-89.72	0.25	89.71	0.25	86.24	0.00	0.00	0.00	0.00	0.00	
400.00	399.63	-125.44	-10.02	-0.59	0.59	1.95	1.86	399.44	399.62	399.63	-125.44	-10.02	-0.59	0.00	-0.59	0.59	1.86	-5.56	5.51	5.51	5.51	-87.17	0.24	87.16	0.24	83.52	0.00	0.00	0.00	0.00	0.00	
